,premise,hypothesis,label
1018,<t> An eggplant is being sliced by a woman,A woman is cutting a vegetable </t>,0
1019,<t> The windows are being cleaned by a man,The man is driving a car </t>,1
1020,<t> A woman is standing near three children,There is no woman playing with two young boys at a park </t>,1
1021,<t> A white hat is being worn by a boy which is running on the beach,A boy is wearing a white hat and is running on the beach </t>,0
1022,"<t> A person is standing in front of a rock with a rope, which is pink","A person is climbing a rock with a rope, which is pink </t>",1
1023,<t> The man is taking a picture of himself and another guy,A person is holding up an electronic device </t>,0
1024,"<t> A kid swimming in the ocean is tossing a coin into the pool, near the man",A father is launching the daughter in a swimming pool </t>,1
1025,<t> The man is taking a picture of himself and another guy,A picture of himself and another guy is being taken by the man </t>,0
1026,<t> The boy is checking a calendar,A boy is looking at a calendar </t>,0
1027,<t> Some paper is being cut,Paper is being cut with scissors </t>,0
1028,<t> A surfer is riding the wave,A rider is surfing the wave </t>,0
1029,<t> A man on a bicycle is riding on the beach,A man on a bike is riding on the shore </t>,0
1030,<t> The crowd is watching a football game,A football game is being watched by the crowd </t>,0
1031,<t> The man is drawing,The woman is drawing a man </t>,1
1032,<t> A man is playing a small flute,A man is playing a flute </t>,0
1033,<t> The woman is cracking two eggs into a glass bowl,A woman is cracking an egg into a bowl </t>,0
1034,<t> A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face,There is no man in a pose being watched by another man </t>,1
1035,<t> A woman is taking two eggs out of a pot of water,A man is playing a trumpet </t>,1
1036,<t> A person on a black motorbike is doing tricks with a jacket,A person is riding the bicycle on one wheel </t>,1
1037,<t> A man is dancing,There is no man praying </t>,1
1038,<t> A middle eastern woman is standing with her back against a lamp post near to other people,A man is leaning against a pole and is surrounded by people </t>,1
1039,<t> A group of kids is staring at a colorful structure,"Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior </t>",1
1040,<t> A small group of people are standing and two are sitting on the couch,A small group of people are standing and two are sitting on the sofa </t>,0
1041,<t> A man is being roped by a climber,A rope is being climbed by a man </t>,1
1042,<t> Two young boys are looking up at the camera and one is sticking out his tongue,A little boy is sticking his tongue out for the camera and another boy is not looking </t>,1
1043,<t> An elderly man is sitting on a bench,A young man is sitting on a bench </t>,1
1044,<t> Two dogs and two people are walking in the woods,Two dogs and two people are walking in a wood </t>,0
1045,<t> A basketball player is on the court floor and another one is grabbing the ball,A basketball player is on the court floor and the ball is being grabbed by another one </t>,0
1046,<t> The blonde girl with the pink top is smiling and wearing funny glasses with a large nose attached,The little girl is smiling and wearing a fake nose and glasses </t>,0
1047,<t> A black and white dog is carrying a small stick on the green grass,A black and white dog is carrying a huge stick on the green grass </t>,1
1048,<t> A woman is tailing a pony near a rock climbing wall,"A man with equipment used for climbing is hanging from a white, vertical rock. </t>",1
1049,<t> A purple crowd of people is eating on various red lit restaurant tables,Various people are eating at red tables in a crowded restaurant with purple lights </t>,1
1050,<t> The boy in blue is running away from the woman in blue,A boy in blue is running away from a woman in blue </t>,0
1051,<t> A dirty tan dog is rolling in the dirt and looking right at the camera,A dog is sleeping on the ground </t>,1
1052,<t> A woman is chopping broccoli,The woman is not chopping garlic </t>,1
1053,<t> A man is playing guitar,A woman is playing the drums </t>,1
1054,<t> A squirrel is crazily spinning around in circles,A squirrel is running around in circles </t>,0
1055,<t> A cyclist is biking in a snowy forest in the dark,A cyclist is biking in a snowy forest at night </t>,0
1056,"<t> A man is rock climbing, stopping and calculating the route",A man is rock climbing and a city and a bay are in the background </t>,1
1057,<t> Pedestrians and cars are moving through a traffic jam in the big city,A man is breaking wooden boards with his hand </t>,1
1058,<t> A sheepdog is grouping a herd of sheep,A dog is scattering a pack of white sheep on a dusty farm </t>,1
1059,<t> A man dressed in black and white is holding up the tennis racket and is waiting for the ball,A racquet is being held by a tennis player in mid game </t>,1
1060,<t> A soccer player is scoring a goal,A soccer player is missing a goal </t>,1
1061,<t> A brown dog is running through the grass which is tall and green,A brown dog is running through tall green grass </t>,0
1062,<t> A little black dog is chasing a little brown dog,"A dog, which is little and black, is chasing a little brown dog </t>",0
1063,<t> A distant person with a blue backpack is hiking in rocky area,The person is walking </t>,0
1064,<t> A dog is running on the beach and chasing a ball,A dog is running on the sand and chasing a ball </t>,0
1065,<t> Something is being celebrated by a cold cyclist,A bicyclist is holding a bike over his head in a group of people </t>,1
1066,<t> Two young men are cheerfully playing outside near a golden statue,Two people are looking at a gold statue </t>,1
1067,<t> A chubby faced boy is wearing sunglasses,A chubby faced boy is wearing dark glasses </t>,0
1068,<t> One woman is slowly peeling a potato,One woman is peeling a potato </t>,0
1069,<t> A woman is chopping up an octopus,A toddler is sitting in a seat </t>,1
1070,<t> A man is doing back flips on a trampoline,A man is jumping on a trampoline </t>,0
1071,<t> A woman is cooking prawns,A woman is boiling shrimps </t>,1
1072,<t> A kid is splashing in the ocean,Two children are not playing in the surf </t>,1
1073,<t> Some runners are competing in a race,Runners are competing in a race </t>,0
1074,<t> A blond boy is sliding down a sand dune on a skateboard,There is no woman snowboarding down an incline and there is no other woman standing behind her </t>,1
1075,<t> A woman is talking to a man,A woman is cracking eggs </t>,1
1076,<t> A person is eating in a restaurant,A person is eating at a table </t>,1
1077,<t> The military officer is barking at the recruits,An officer is talking to the recruits </t>,0
1078,<t> A deer is jumping over a cyclone fence,The deer is jumping over the fence </t>,0
1079,<t> The black bird is sitting comfortably in a leafless tree,The black bird is sitting in a leafless tree </t>,0
1080,<t> Some horses are racing furiously over the green grass and jumping an obstacle,"The Jockeys are slowing down their horses on the field, which is completely green </t>",1
1081,<t> Two men are fighting,Some men are fighting </t>,0
1082,<t> A black and white dog is holding a baseball in its mouth,A black and white dog is dropping a baseball from its mouth </t>,1
1083,<t> Two large dogs are frolicking in a grassy field,Two large dogs are frolicking in a field </t>,0
1084,<t> The children aren't playing in front of a large door,A group of boys are playing with a ball in front of a large door made of wood </t>,1
1085,<t> A man is eating a pizza,A man is eating some food </t>,0
1086,<t> A policeman is sitting tiredly on a motorcycle,The cop is sitting on a police bike </t>,0
1087,<t> A white dog is standing in a lake,A brown dog is standing in a lake </t>,1
1088,<t> Two women are wearing bikinis and are walking on the sand,Two women are wearing bikinis on the sandy beach </t>,0
1089,<t> A group of people is holding drinks and pointing at the camera,Drinks are being held by people pointing at the camera </t>,0
1090,<t> A young woman is playing the guitar,A girl is playing the guitar </t>,0
1091,<t> A group of children in uniforms is standing at a gate and one is kissing the mother,A group of children wearing the same clothes is waiting at a gate and one is kissing the mother </t>,0
1092,<t> People are walking outside a building that has many murals on it,Nobody is in front of the colorful building </t>,1
1093,<t> The man is funnily playing the piano with his nose,The man is playing the piano with his nose </t>,0
1094,<t> The man is cautiously feeding a mouse to the snake,One man is feeding a mouse to the snake </t>,0
1095,<t> The woman is picking up a baby kangaroo,A kangaroo is picking up the woman's baby </t>,1
1096,<t> There is no woman standing near three children,A woman is playing with two young boys at a park </t>,1
1097,<t> Rollerbladers are rolling in formation down a hill,A group of rollerbladers is lining up on the street </t>,1
1098,<t> The black and white dog is running in a green yard,The black and white dog is running outdoors </t>,0
1099,<t> A brown duck with a green head is flapping its wings in the water,A bird is flapping its wings on the water </t>,0
1100,<t> A man is outside and is throwing blades at a target which is close,A man is outside and is throwing blades at a close target </t>,0
1101,<t> A man is jumping into an empty pool,The man's jumper is in the empty pool </t>,1
1102,<t> A little girl is smiling and running out of the house,A little girl is smiling and running outside </t>,0
1103,<t> A toy train is striking a toy car,A toy train is hitting a toy car </t>,0
1104,<t> Two people are sitting in lawn chairs and are reading books,Some people are sitting in lawn chairs and are reading books </t>,0
1105,<t> A person is folding a sheet,A person is folding a piece of paper </t>,1
1106,<t> A man is cutting a potato,A man is cutting a tomato </t>,1
1107,<t> A white cat perched on a small wooden cabinet is looking outside the window,The cat is looking out the window at the table on the perch </t>,0
1108,<t> A man is playing a guitar,A flute is being played by a man </t>,1
1109,<t> A man and a woman are sitting comfortably on the bench,Two persons of large size are sitting on a park bench and they have a bottle of soda between them </t>,1
1110,<t> The man is drawing,The man is painting </t>,1
1111,<t> Some cats are playing with each other,Two cats are fighting each other </t>,1
1112,<t> A woman is adding ingredients to a big bowl,A woman is adding ingredients to a bowl </t>,0
1113,<t> A woman is gracefully dancing on a stage,A woman is dancing on a stage </t>,0
1114,<t> A girl is wearing white clothes and is dancing,The blond girl is dancing in front of the sound equipment </t>,1
1115,<t> A man is showing off a small monkey,"A man is holding an animal, which is small, in one hand </t>",0
1116,<t> A black dog is approaching a golden dog on pebbly beach,A black animal is approaching a golden dog on pebbly beach </t>,0
1117,<t> Children in red shirts are playing in the leaves,Three kids are sitting in the leaves </t>,1
1118,<t> A soccer player is sitting on the field and is drinking water,A man is sitting on the grass and drinking from a water bottle </t>,1
1119,<t> The man dressed in chaps made of leather and a purple shirt is standing in front of some onlookers,The man dressed in leather chaps and a purple shirt is standing in front of someone lookers </t>,0
1120,<t> A man is playing an electronic keyboard,An electronic keyboard is being played by a man </t>,0
1121,<t> The boy is playing a guitar,A kid is playing a guitar </t>,0
1122,<t> There is no woman firing a rifle,A woman is cutting a lemon </t>,1
1123,<t> A man is playing a large flute,A man is playing a small flute </t>,1
1124,<t> A harp is being played with a hat by a man,A man in a hat is playing a harp </t>,1
1125,<t> A girl dressed in purple and blue is walking beside her bike at night,A woman in a purple top is walking a bicycle between two stone columns </t>,1
1126,<t> The girl likes red and isn't wearing beads for teenagers,"A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling </t>",1
1127,<t> A man is phoning,A man is singing to a woman </t>,1
1128,<t> A black dog is walking through some tall grass,The black dog is walking through the tall grass </t>,0
1129,"<t> Two toddlers are sleeping in a wagon, which is really small",Two young kids are eating corndogs </t>,1
1130,<t> A man is standing bare-chested beside a yellow canoe on some rocks with water in the background,A man is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background </t>,1
1131,<t> A boy in a striped shirt is jumping in front of a water fountain,A boy is jumping on the side of a stone water fountain in front of a building </t>,1
1132,<t> A black and orange bird is standing on the lawn,A black bird with a yellow beak is standing in the green grass </t>,1
1133,<t> A man with no shirt is holding a football,A football is being held by a man with no shirt </t>,0
1134,<t> A woman is not boiling shrimps,A woman is combing her hair </t>,1
1135,<t> Four people are walking across thick snow and the sun is setting,Some people are treading through the snow of the beautiful snowy landscape </t>,1
1136,<t> The young boy in the blue shirt is jumping into the water,A young boy is diving into a still lake </t>,1
1137,<t> The family is posing by a mantel and a Christmas tree,A family is posing by the mantel and the Christmas tree </t>,0
1138,<t> A boy is sitting in a room and playing a piano by lamp light,A boy is playing a keyboard </t>,0
1139,<t> A child is experiencing a new world,A boy under an umbrella is being held by his father who is wearing a coat dyed in blue </t>,1
1140,<t> A man is riding a horse on the beach,A guy is riding a horse </t>,0
1141,<t> A boy is mowing the lawn,A guy is mowing the lawn </t>,0
1142,<t> A bunch of boys are playing with a ball in front of a large door made of wood,The children are playing in front of a large door </t>,0
1143,<t> A woman is wearing sunglasses of large size and is holding newspapers in both hands,The woman is wearing sunglasses of large size and is holding newspapers in both hands </t>,0
1144,<t> Two men are battling,Two men are fighting </t>,0
1145,<t> A dog is jumping in the shade of some trees,A dog is jumping on a trees in the shades </t>,1
1146,<t> The man is carefully feeding a mouse to the snake,A snake is being fed a mouse by a man </t>,0
1147,<t> Two women are dancing and singing in front of many people,The women are singing and dancing </t>,0
1148,<t> A man is picking up a tree,A man is dropping a tree </t>,1
1149,<t> The dog is biting some droplets of water,The dog is snapping at some droplets of water </t>,0
1150,<t> The brown dogs are not playfully fighting on the sandy beach,A brown dog and a red dog are frolicking on the beach </t>,1
1151,<t> A racer is leaning on a racing motorcycle,A man is leaning on a racing motorcycle </t>,1
1152,<t> Two people are riding motorbikes,Motorbikes are being ridden by two people </t>,0
1153,<t> A brown dog is running through a snowy path,A dog is running on a snowy path </t>,0
1154,<t> Someone is cleaning an animal,Someone is cleansing an animal </t>,0
1155,<t> A person is cutting a capsicum into pieces,The person is not slicing a clove of garlic into pieces </t>,0
1156,<t> Two girls are playing inside a jumper house,A child in light colored clothing is standing with his arms extended outward </t>,1
1157,<t> A famous singer is dancing on the ceiling,A person is dancing on the ceiling </t>,0
1158,<t> Two white cats are playing with a brown dog and a ball,Two white dogs are playing with a brown dog and a ball </t>,1
1159,<t> A couple is looking at a street guide,A man and a woman are standing in front of an art gallery and are looking at a map </t>,0
1160,<t> A young girl is sitting in a swimsuit,A young girl is sitting in swimming gear </t>,0
1161,<t> The boy is standing next to the opening of a fountain,A boy is standing next to the opening of a fountain </t>,0
1162,<t> The football is between the feet of a boy who is lying on the grass,The little kid is playing football and falling into the grass </t>,1
1163,<t> A man dressed in black is riding a bike,A man is performing a trick on a bike </t>,1
1164,<t> A man and a woman are running together and holding hands,A man and a woman are standing together and holding hands </t>,1
1165,<t> A man is playing the guitar loudly,A flute is being played by a man </t>,1
1166,<t> Someone is nailing a camera lens with loud bangs,Someone is banging a camera lens against a nail </t>,1
1167,<t> A large green ball is hitting a potato,A big green ball is knocking a potato </t>,0
1168,<t> A surfer is surfing a small wave,A surfer in a black wetsuit is riding a foamy wave </t>,1
1169,<t> A man is speaking on a podium,There is no man speaking on a stage </t>,1
1170,<t> A man on a motorcycle is riding on one wheel,A person is performing acrobatics on a motorcycle </t>,0
1171,<t> A child is making a snow ball,A child is smashing a snow ball </t>,1
1172,<t> A boy in his teens is talking to a girl with a webcam,The teens are talking to a boy and a girl with a webcam </t>,1
1173,<t> A man is playing a guitar,A man is playing guitar </t>,0
1174,<t> A cat is playing with a device,The boy is playing in the mud </t>,1
1175,<t> The woman is wearing a blue helmet and is riding a bicycle in a parking lot,The bicyclist is riding on a city street </t>,1
1176,<t> A woman is tapping her fingers on a desk,A woman is tapping her fingers on a table </t>,0
1177,<t> A nude lady is walking in front of a crowd in body paint,"A young, topless woman is covered in paint </t>",1
1178,"<t> A dog, which is large and gray, is carrying a ball in its mouth and running across the grass",There is no large dog running on the grass with a tennis ball in its mouth </t>,1
1179,<t> The white reindeer wearing dog ears is near a brown reindeer,The white dog wearing reindeer ears is near a brown dog </t>,1
1180,<t> The south African plane is not flying in a blue sky,An airplane is flying through the air </t>,1
1181,<t> Two persons of large size are sitting on a park bench and they have a bottle of soda between them,Two large persons are sitting on a park bench and they have a bottle of soda between them </t>,0
1182,<t> Three people are driving four wheel ATVs in a street,Three people are driving four wheel ATVs in a field </t>,1
1183,<t> A man is participating in a bmx race,There is no man in a red uniform making a jump in a dirt bike race </t>,1
1184,<t> A dog with a ball is being chased in the grass,A dog is chasing a ball on the grass </t>,1
1185,<t> The crowd is not watching a football game,A group of football players is running in the field </t>,1
1186,<t> A blonds girl is surfing,A blond girl is riding the waves </t>,0
1187,<t> The adults and children are being gathered near an outdoor seating arrangement,Adults and children standing and playing in front of a stair near a wooded area </t>,1
1188,<t> A dog is running on a snowy road,A dog is running on a snowy path </t>,0
1189,<t> Four people are difficultly walking with difficulty across thick snow and the sun is setting,Four people are walking across thick snow and the sun is setting </t>,0
1190,<t> There is no woman beating two eggs in a bowl and using a whisk made of wire,A man wearing a dyed black shirt is sitting at the table and laughing </t>,1
1191,<t> The boys are standing in front of the burning car,Some young men are standing still and a car is exploding behind them </t>,1
1192,<t> The man is slicing vegetables,There is no woman slicing a potato </t>,1
1193,"<t> A person with a back pack, who is topless, is in front of a pile of rocks and clouds are in the background",A topless person with a back pack is in front of a pile of rocks and clouds are in the background </t>,0
1194,<t> A little girl is hitting a ball off a tee,A little girl in a pink shirt is playing t-ball and taking a swing </t>,1
1195,<t> A man on a horse is riding on a track and waving,The person on the motorcycle is holding up an arm </t>,1
1196,<t> A woman is carefully deboning a fish,A man is catching a fish </t>,1
1197,<t> A potato is being peeled by a person,A person is frying some food </t>,1
1198,<t> The small boy is standing in the forest,A small boy is standing in the forest </t>,0
1199,<t> Two men are swimming in deep water,Two men are standing in deep water </t>,1
1200,"<t> A man is rock climbing, pausing and calculating the route",A man is rock climbing and a city and a bay are in the background </t>,1
1201,<t> A baby is crawling happily,A baby is cheering another baby </t>,1
1202,<t> The man is stirring oil,The man is not stirring the sauce for the chicken </t>,1
1203,<t> One man is sitting on the chair,"The girl, who is little, is combing her hair into a pony tail. </t>",1
1204,<t> A boy is saying a word,A child is talking </t>,0
1205,<t> A woman is cutting a lemon,A woman is firing a weapon </t>,1
1206,<t> The woman is pouring oil into the pan,The boy is playing the piano </t>,1
1207,<t> The woman is stirring eggs in a bowl,The lady is stirring eggs in a bowl </t>,0
1208,<t> Some teenage girls are dancing for the camera,Some girls in their teens are dancing for the camera </t>,0
1209,<t> A woman is placing two eggs into a pot of water,A woman is drying eggs </t>,1
1210,<t> An Arabic man is wearing a white hat,A man with a white hat and brown shirt is behind a woman in red and is looking to the side </t>,1
1211,<t> Some women are holding each other in a circle and dancing,A few women are holding each other and dancing together </t>,0
1212,<t> The cat is licking a bottle,A cat is playing with a small bottle </t>,1
1213,<t> The person is practicing the guitar,The guitar is being sold by a lady </t>,1
1214,<t> Nobody is playing with a toad,A man is playing the trumpet </t>,1
1215,<t> A father is launching the daughter in a swimming pool,The man is tossing a kid into the swimming pool that is near the ocean </t>,1
1216,<t> A child is experiencing a new world,A child is falling asleep </t>,1
1217,<t> Two dogs are running and carrying an object in their mouths,A dog is chasing a stick and holding another dog in its mouth </t>,1
1218,<t> A girl is styling her hair,A girl is messing up her hair </t>,1
1219,<t> A dog which is furry and black is in a backyard and is carrying a basket in its mouth.,A dog which is furry and black is in a back yard and is carrying a basket in its mouth </t>,0
1220,<t> Two men and a girl in front of a wood panel wall are posing with funny faces,Three enemies are making faces for the camera </t>,1
1221,<t> A white rally car is throwing mud into the air and is approaching a bend in the track,A white racing vehicle is driving through a puddle </t>,0
1222,<t> A woman is slicing a tomato,There is no woman peeling a potato </t>,1
1223,<t> A married couple is walking up the aisle,A married couple is walking down the aisle </t>,0
1224,<t> A man is holding a sign and is seeking money,A bearded man is sitting by a shopping cart and is dropping a cardboard sign </t>,1
1225,<t> A group of people is equipped with gear used for protection,A person in biking gear is standing steadily in front of some mountains  </t>,1
1226,<t> A surfer is riding the wave,A rider is waving at a surfer </t>,1
1227,<t> Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are getting airborne on a track near water and a skyline </t>,1
1228,<t> A black sheep is standing near three white dogs,A black sheep is standing close to three white dogs </t>,0
1229,<t> A tree is falling over a bridge made over the river which a dog is crossing,A dog is crossing a river on a bridge made from a fallen tree </t>,0
1230,<t> A bicyclist is jumping on a pyramid-shaped ramp,A young man on a bmx bicycle is jumping off a masonry pyramid </t>,0
1231,<t> A bike rider in a black and red uniform is standing on a dirt bike,A black bike rider in a red bike uniform is standing in the dirt </t>,1
1232,<t> Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,A group of people is walking down the street and a person in a green hat is on the phone </t>,0
1233,"<t> Two large dogs, a light colored one and a dark one, are quickly moving through snowy terrain",Two dogs are leaping through snowy grass and rocks </t>,1
1234,<t> People are riding two camels at the beach,People are riding two camels on the sand </t>,0
1235,<t> A woman is skiing down a hill and over a red obstacle,A man is snowboarding down a railing in the snow </t>,1
1236,<t> A woman is peppering green slices,A woman is slicing a green pepper </t>,1
1237,<t> A healthy looking dog is lying on the ground,A malnourished looking dog is standing on its hind legs and preparing to jump </t>,1
1238,<t> A large group of cheerleaders is walking in a parade,Many cheerleaders are walking in a parade </t>,0
1239,<t> A young occidental girl is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above the crowd and is playing with a pinwheel </t>,1
1240,<t> Three children are running up a grassy hillside,Three children are running down a grassy hillside </t>,1
1241,<t> A bee is clinging to a yellow flower,A yellow flower is being clung to by a bee </t>,0
1242,<t> A group of people is walking down the street and a person in a green hat is on the phone,Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone </t>,1
1243,<t> The brown dog and the black dog are in the grass,A brown dog and a black dog are in the grass </t>,0
1244,<t> A person is performing a card trick,A person is doing a trick with some cards </t>,0
1245,<t> A person is removing the butter from a tray,A person is buttering a tray </t>,1
1246,<t> Someone is taking the okra out of a pot,Someone is boiling okra in a pot </t>,1
1247,<t> A man and a woman are not driving down the street in a jeep,A man and a woman are driving down the road in an open-air vehicle </t>,1
1248,<t> The man is not seasoning the sausages,The man is adding seasoning to the water in a bowl </t>,1
1249,<t> A man is drinking orange juice and walking on a sunny day,A person is drinking orange juice and walking </t>,0
1250,"<t> A dog, which is small, is playing on the green grass","A dog, which is small, is running out of the green grass </t>",1
1251,<t> There is no man on a bicycle riding on the beach,A person is riding a bicycle in the sand beside the ocean </t>,0
1252,<t> A woman is cutting a white onion,A woman is cutting an onion </t>,0
1253,<t> A person is taking away the meat in the skillet,The baby is being put into a trash can by a woman </t>,1
1254,<t> The girl is wearing an orange shirt and a striped tie,A girl is wearing an orange shirt and a striped tie </t>,0
1255,<t> A man is standing on a roof top and playing a violin,A man is standing on a roof </t>,0
1256,<t> A woman in a fur hat and fur coat is standing outside a building,The elderly lady is waiting on the sidewalk </t>,1
1257,<t> A monkey is practicing martial arts,A chimp is practicing martial arts </t>,0
1258,<t> A man is moving gracefully,A man is walking outside </t>,1
1259,<t> A woman is chopping up an octopus,A woman is cutting an octopus </t>,0
1260,<t> A man in a cap is playing a harp,A man in a hat is playing a harp </t>,0
1261,<t> A girl with a black bag is on a crowded train,A cramped black train is on the bag of a girl </t>,1
1262,<t> An elephant is being ridden by a woman,A woman is opening a soda and drinking it </t>,1
1263,<t> A woman is beating two eggs in a bowl and using a whisk made of wire,A person is strongly whisking eggs in a bowl </t>,0
1264,<t> A man is playing a flute made of bamboo,The man is playing a flute </t>,0
1265,<t> The boy is riding a tricycle,A woman is riding a scooter towards the water </t>,1
1266,<t> Some cheerleaders are taking a break,Some cheerleaders are dancing </t>,1
1267,<t> A homeless man is holding up a sign and is begging for money,A homeless man is holding up a sign and is pitifully begging for money </t>,0
1268,<t> A man is sharpening a weapon,A man is carrying a woman </t>,1
1269,<t> A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A man in a motocross uniform is wearing a helmet and rides a red motorcycle </t>,0
1270,<t> Two dogs are running quickly through the park,Two dogs are running quickly through a park </t>,0
1271,<t> A person is listening to a trumpet playing,A person is playing a trumpet </t>,1
1272,<t> The woman is cracking two eggs into a glass bowl,A woman is placing a bowl with a crack near an egg </t>,1
1273,<t> A group of boys is playing soccer on the seashore,A group of boys is playing soccer on the beach </t>,0
1274,<t> A man is sitting peacefully on a boat in front of the sunset near a flag,"A man is sitting on a boat in font of the sunset, near a flag </t>",0
1275,<t> Several people are sitting at small tables in a light room,Several people are sitting at small tables in a darkened room </t>,1
1276,<t> Adults and children standing and playing in front of steps near a wooded area,The adults and children are being grouped near an outdoor seating arrangement </t>,1
1277,<t> A man is wearing a hard hat and dancing,A man is wearing a hat which is hard and is dancing </t>,0
1278,<t> The man is being knocked off of a horse,Someone is falling off the horse </t>,0
1279,<t> Someone is playing piano,A keyboard is being played by a person </t>,1
1280,<t> A little kid is wearing a hat and is walking in the dry sand,A little kid is wearing a hat and is walking in the wet sand </t>,1
1281,<t> A baby is splashing inside a blue paddling pool,A toddler is making a splash inside a blue paddling pool </t>,0
1282,<t> A cat is eating some corn,The cat is eating some corn </t>,0
1283,<t> The white bird is landing swiftly in the water,A large white crane is flying near the water </t>,1
1284,<t> A tiger is strolling around,A tiger cub is making a sound </t>,1
1285,<t> A sea turtle is hunting for fish,The turtle isn't following the fish </t>,1
1286,<t> A boy of young age is playing in the park with his mother,A boy in blue is running away from a woman in blue </t>,1
1287,<t> Two guys are sitting around a table and holding beers in their hands,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles </t>,1
1288,<t> A boy is looking at a calendar,A boy is staring at a calendar </t>,0
1289,<t> A snowboarder is doing a flip over a mound of snow,There is nobody jumping in the air on a board </t>,1
1290,<t> Several swimmers are dashing into the water,Swimmers are racing in a lake </t>,1
1291,<t> A woman is standing with a pair of dogs,A woman is showing a dog with very long hair at a dog show </t>,1
1292,<t> A race car driver is standing up and pointing his hand at the sky,The person in the blue jacket is putting down a colorful helmet </t>,1
1293,<t> A yellow dog is running down a sandy path,A golden retriever is not running </t>,1
1294,<t> A man is holding up an electronic device,A person is holding up an electronic device </t>,0
1295,<t> An old man is sitting in a field,A man is sitting in a field </t>,0
1296,<t> Two white puppies are playing near a pool,Two white puppies are playing near water </t>,0
1297,<t> A woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk,A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk </t>,0
1298,<t> The motocross rider is wearing blue and black pants,Blue and black pants are being worn by the motocross rider </t>,0
1299,<t> A cluster of four brown dogs are playing in a field of brown grass,Four dogs are playing in a area covered by grass </t>,0
1300,<t> A group of five young adults are lounging in the room,A group of five young adults are lounging indoors </t>,0
1301,<t> A man is snowboarding down a railing in the snow,A woman is snowboarding down a railing in the snow </t>,1
1302,<t> A little boy in red clothes is jumping onto the ground,A child in a red outfit is jumping on a trampoline </t>,1
1303,<t> A person is standing on a mountain top,One man is standing on the top of the rocks with clouds behind them </t>,1
1304,"<t> A child, who looks young, is standing in front of some trees",A young child is standing in front of some trees </t>,0
1305,<t> A man is putting garlic on some bread slices,A man is removing the garlic from some slices of bread </t>,1
1306,<t> An email is being read by a man,A man is reading an email </t>,0
1307,<t> Three men are staring at the big green hills in the distance,Three men are looking into the distance </t>,0
1308,<t> A dog with a blanket dyed in blue is running through the grass,A dog with a muzzle and a blue jacket is running around the yard </t>,1
1309,<t> The man in blue is posing for a picture next to a vehicle,The man in blue is posing for a picture next to a car </t>,0
1310,<t> A woman is placing two eggs into a pot of water,A woman is boiling eggs </t>,0
1311,<t> The girl in blue is chasing the base runner with a number on the jersey,The girl in blue is chasing the player with a number on the jersey </t>,0
1312,<t> Three men are dancing,Some women are dancing </t>,1
1313,<t> A brown and white dog is catching a dirty tennis ball in a dirt field,A brown and white dog is biting a dirty tennis ball in a dirt field </t>,1
1314,<t> A man in a hat is walking through a store,The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket </t>,1
1315,<t> A man is riding a motorbike,A man is driving a motorbike </t>,0
1316,<t> A young child is wearing a white coat and playing a game,"A child, who is young, is wearing a white coat and playing a game </t>",0
1317,<t> A dog's tail is being pulled by a monkey,A monkey is pulling a dog's tail </t>,0
1318,<t> The woman is cutting cooked octopus,A woman is cutting an octopus </t>,0
1319,<t> The presentation is being watched by a classroom of students,The presentation is being attended by a classroom of students </t>,0
1320,<t> A man is standing at the wheel of a classic American car that has its door and trunk open,A person is standing at the wheel of a classic American car that has its door and trunk open </t>,0
1321,<t> Three friends are making faces for a photo,Two men and a girl in front of a wood panel wall are posing with funny faces </t>,1
1322,<t> One man is intensely playing a guitar,The man is intensely playing the guitar </t>,0
1323,<t> A woman is looking at the view of a city,The woman is looking at the view of a city </t>,0
1324,<t> Two dogs are running through the park,Two animals are running through the park </t>,0
1325,<t> The potato is being peeled by a woman,One woman is peeling a potato </t>,0
1326,<t> The current is being ridden by a group of friends in a raft,A group of friends are riding the current in a raft </t>,0
1327,<t> A man is eating,A woman is dancing </t>,1
1328,<t> A herd of deer is crossing the street,A herd of deer is stopping at the street </t>,1
1329,<t> Two men are fist fighting in a ring,The men are fist fighting in a ring </t>,0
1330,<t> Three Asian kids are dancing and a man is looking,An Asian man is dancing and three kids are looking </t>,1
1331,<t> The men are climbing a mountain,One man is climbing a wall made of rock and another man is holding a rope </t>,1
1332,"<t> A woman is beating the man that is keeping two eggs in the bowl, using a wire whisk ",A woman is beating two eggs in a bowl and using a whisk made of wire </t>,1
1333,<t> A small bee is landing on a bunch of yellow flowers,A yellow flower is being clung to by a bee </t>,1
1334,<t> People are walking across a rope bridge over a rocky stream,The man is eating potato slices </t>,1
